Start computation at Mon Apr  8 22:04:51 2024
PID: 2033780
USER: f.ramacciotti
HOSTNAME: r740xd-4
Num threads: 16
Max num opened files 1048576
Getting blobs from /data/swh/blobs_uncompressed
Putting SST tables in /disk2/federico
Running with db type rocks
filename_path /disk2/data/25GiB/Python_selection/Python_selection_info_filename_len.csv
DATASET,NUM_BLOBS,TOTAL_SIZE(GiB),AVG_BLOB_SIZE(KiB),MEDIAN_BLOB_SIZE(KiB),TECHNIQUE,COMPRESSION_RATIO(%),ORDERING_TIME(s),COMPRESSION_TIME(s),COMPRESSION_SPEED(MiB/s),RANDOM_ACCESS_SPEED(MiB/s),RANDOM_ACCESS_SPEED_PARALLEL(MiB/s),NUM_SST,AVG_SST_SIZE(KiB),BLOCK_SIZE(KiB),NOTES
Python_selection_info_filename_len.csv,1193853,25.0001,21.957,7.24707,random_keys+kNoCompression-0,100.066,0,135,189.63,20.922,253.156,416,63057.4,2048,None
Python_selection_info_filename_len.csv,1193853,25.0001,21.957,7.24707,random_keys+kZSTD-3,21.4901,0,183,139.891,9.08999,129.824,416,13542.1,2048,None
Python_selection_info_filename_len.csv,1193853,25.0001,21.957,7.24707,filename_remapping_keys+kZSTD-3,11.2857,3,137,182.858,13.9709,148.166,416,7111.73,2048,None
Python_selection_info_filename_len.csv,1193853,25.0001,21.957,7.24707,random_keys+kZSTD-12,18.5156,0,1089,23.5079,10.461,153.428,416,11667.7,2048,None
Python_selection_info_filename_len.csv,1193853,25.0001,21.957,7.24707,filename_remapping_keys+kZSTD-12,9.3687,4,641,39.69,16.0865,170.615,416,5903.72,2048,None
End computation at Mon Apr  8 23:18:19 2024

